Employee_ID,Region,Country,Department,Work_Type,Gender,Age,Tenure_Years,Salary_Band,eNPS,Safety_Culture,Cross_Border_Collab,Leadership_Trust,Work_Life_Balance,Career_Growth,Inclusion_Diversity,Operational_Stress,Fair_Compensation,Tech_Adequacy,Recognition,Environmental_Pride,Engagement,Job_Security,Managerial_Support,Ethical_Standards,Training_Quality,Communication_Clarity,Team_Cohesion,Retention_Intent,Open_Comments
MAR-10377,Central America,Costa Rica,IT,On-site,Female,32.1,3.1,Executive,2,4,4,4,4,4,3,3,4,5,3,3,2,4,3,4,5,4,2,2,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-10378,North America,Mexico,Logistics-Trucking,On-site,Male,36.0,13.0,Junior,3,3,3,3,2,5,4,3,4,4,4,4,3,4,4,4,3,4,3,4,
MAR-10379,South America,Brazil,IT,Remote,Female,52.5,22.5,Junior,4,3,3,3,3,2,3,3,4,4,2,4,3,4,3,3,3,3,4,3,
MAR-10380,South America,Chile,HR,On-site,Female,43.0,18.0,Senior,4,4,4,2,4,3,4,3,3,5,3,4,4,3,3,2,3,3,3,4,
MAR-10381,South America,Argentina,Sales/Customer Service,On-site,Female,29.4,7.4,Mid,4,2,4,3,3,4,3,3,5,3,3,3,4,3,2,3,4,4,3,4,The company's environmental initiatives are something I genuinely believe in. My colleagues are collaborative and professional. I feel secure in my position and motivated to grow here.
MAR-10382,South America,Chile,IT,On-site,Male,43.1,21.1,Executive,4,3,3,4,3,3,4,1,3,4,4,2,3,3,4,3,5,4,3,4,
MAR-10383,South America,Argentina,Logistics-Trucking,On-site,Male,27.8,1.8,Mid,3,4,2,3,4,4,2,4,3,2,1,1,3,3,5,3,3,3,3,4,
MAR-10384,North America,Mexico,Sales/Customer Service,Remote,Female,48.6,24.6,Mid,3,4,3,3,3,4,3,3,4,5,4,4,4,3,4,3,3,3,3,3,
MAR-10385,North America,USA,Operations-Ports,Remote,Male,47.1,19.1,Senior,3,4,3,2,3,2,4,4,4,3,4,3,3,4,4,4,3,4,3,4,
MAR-10386,North America,USA,Logistics-Trucking,Offshore/Vessel,Male,53.8,23.8,Senior,3,3,2,3,3,3,5,3,3,3,3,4,5,4,3,3,4,4,3,2,
MAR-10387,South America,Chile,Operations-Ports,Remote,Female,44.5,21.5,Mid,2,4,4,1,3,4,3,4,1,3,1,3,2,3,4,3,4,3,3,1,
MAR-10388,South America,Brazil,Logistics-Trucking,Remote,Male,47.4,19.4,Junior,3,4,2,4,2,3,4,4,2,3,3,4,2,4,4,3,4,4,3,2,
MAR-10389,Central America,Panama,Sales/Customer Service,Remote,Male,37.3,11.3,Senior,3,3,3,4,4,3,4,2,4,3,4,3,3,4,2,3,5,3,3,4,
MAR-10390,North America,Mexico,Maritime-Crew,Remote,Female,49.3,20.3,Senior,4,3,3,3,1,4,3,5,3,3,3,2,3,3,3,3,3,3,4,2,Safety incidents are sometimes underreported due to pressure to maintain schedules. This is a serious cultural issue that needs leadership attention. I do not feel my concerns are taken seriously.
MAR-10391,South America,Chile,Operations-Ports,On-site,Female,32.4,2.4,Junior,4,4,3,2,2,3,3,4,3,4,4,3,2,4,3,1,4,3,4,4,
MAR-10392,Central America,Costa Rica,Sales/Customer Service,On-site,Female,33.1,6.1,Senior,3,4,4,5,3,3,4,3,4,3,5,5,4,4,4,3,2,4,4,3,
MAR-10393,South America,Argentina,Logistics-Trucking,On-site,Female,46.2,22.2,Senior,3,2,3,3,4,4,4,4,2,4,4,4,5,3,2,3,4,3,3,4,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-10394,South America,Colombia,Logistics-Trucking,On-site,Female,41.6,17.6,Junior,3,3,3,3,3,3,3,3,4,3,4,3,4,4,2,4,3,4,3,4,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-10395,Central America,Costa Rica,Maritime-Crew,Offshore/Vessel,Male,31.1,5.1,Mid,3,4,3,4,2,2,3,3,2,4,3,3,3,2,4,3,2,4,3,4,
MAR-10396,North America,Canada,Operations-Ports,On-site,Female,37.7,10.7,Mid,3,4,4,3,3,4,4,2,3,2,4,3,3,2,3,3,3,3,4,5,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-10397,North America,Canada,Maritime-Crew,Offshore/Vessel,Male,47.0,18.0,Junior,3,4,3,2,1,2,3,4,2,5,3,2,4,3,4,3,3,4,4,3,
MAR-10398,North America,Mexico,Sales/Customer Service,Remote,Female,50.0,20.0,Mid,3,4,4,4,3,2,4,3,3,4,2,5,4,4,3,2,3,4,4,3,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-10399,North America,Canada,Sales/Customer Service,Remote,Female,48.1,21.1,Mid,2,2,5,3,4,2,3,4,3,5,3,4,4,4,3,3,5,3,4,4,
MAR-10400,Central America,Costa Rica,Operations-Ports,On-site,Male,30.1,4.1,Mid,3,4,3,3,4,4,3,3,3,3,3,4,5,2,3,3,5,2,4,4,
MAR-10401,North America,Mexico,Operations-Ports,On-site,Female,24.7,0.7,Senior,4,4,4,3,4,2,3,3,3,2,4,2,4,3,3,4,4,4,4,3,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-10402,North America,Mexico,Maritime-Crew,Offshore/Vessel,Male,26.8,3.8,Mid,4,2,4,3,2,3,4,5,4,3,4,1,3,3,2,2,3,2,4,3,
MAR-10403,North America,Canada,Operations-Ports,On-site,Female,35.6,12.6,Junior,3,3,4,2,3,4,1,3,4,4,4,4,4,4,4,3,3,4,4,4,
MAR-10404,North America,USA,Operations-Ports,On-site,Male,53.1,23.1,Mid,3,3,4,4,4,2,4,3,4,4,5,4,3,4,3,3,3,4,4,5,
MAR-10405,Central America,Guatemala,HR,On-site,Male,33.2,5.2,Mid,3,3,4,3,3,3,4,4,4,3,4,5,4,3,2,3,3,3,3,5,
MAR-10406,South America,Brazil,HR,On-site,Female,41.4,19.4,Junior,4,3,3,4,3,2,4,4,2,3,3,4,3,4,4,3,4,3,2,4,
MAR-10407,Central America,Honduras,Logistics-Trucking,Remote,Male,43.1,17.1,Mid,4,4,3,3,4,2,4,4,4,3,3,3,3,3,3,4,3,4,4,4,
MAR-10408,North America,USA,Maritime-Crew,Offshore/Vessel,Male,46.1,24.1,Senior,4,4,4,4,1,3,3,4,4,4,4,3,3,4,4,3,3,2,3,2,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-10409,South America,Chile,Maritime-Crew,Remote,Female,34.6,7.6,Junior,3,5,3,4,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,4,
MAR-10410,North America,USA,Maritime-Crew,Remote,Male,40.3,17.3,Junior,4,2,4,4,2,2,5,4,4,4,4,5,4,3,3,3,4,2,3,3,
MAR-10411,North America,USA,Operations-Ports,On-site,Female,30.2,1.2,Executive,4,2,4,3,4,3,3,3,3,4,3,3,4,3,2,4,3,3,4,4,
MAR-10412,North America,Canada,Logistics-Trucking,Remote,Male,31.4,6.4,Mid,3,3,3,5,4,3,4,2,3,3,4,4,4,3,3,3,3,4,4,4,
MAR-10413,South America,Argentina,Logistics-Trucking,On-site,Male,43.8,15.8,Senior,3,3,4,4,4,3,4,3,4,4,3,3,3,5,3,4,4,3,4,4,
MAR-10414,South America,Brazil,Operations-Ports,Remote,Male,46.3,24.3,Mid,2,4,3,3,3,3,4,3,3,4,4,4,5,4,3,3,3,3,4,4,"IT systems are adequate but aging in some operational areas. Career growth discussions happen but follow-through on promised timelines is uneven. The team is good, though cross-border alignment can be slow."
MAR-10415,South America,Peru,Maritime-Crew,Offshore/Vessel,Male,40.3,10.3,Junior,4,3,3,3,2,4,3,5,3,4,3,4,3,3,3,3,3,3,3,2,
MAR-10416,North America,Canada,Maritime-Crew,On-site,Female,43.8,16.8,Junior,4,3,4,4,1,3,2,5,3,3,2,3,4,3,3,4,4,2,5,3,
MAR-10417,South America,Brazil,Operations-Ports,On-site,Male,27.3,2.3,Senior,4,3,2,4,3,3,3,4,3,4,3,4,4,5,4,3,4,3,2,4,
MAR-10418,South America,Chile,Logistics-Trucking,On-site,Female,29.8,0.8,Mid,4,3,3,3,2,4,2,4,3,2,4,4,4,3,3,2,2,5,5,3,
MAR-10419,South America,Peru,Operations-Ports,On-site,Male,32.2,4.2,Executive,3,3,4,3,4,3,3,3,4,3,4,3,3,4,3,4,2,3,3,5,
MAR-10420,South America,Brazil,Operations-Ports,Offshore/Vessel,Male,42.7,14.7,Senior,2,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,3,4,
MAR-10421,South America,Peru,IT,Remote,Male,43.3,20.3,Junior,3,4,3,4,4,3,3,2,4,4,4,4,3,3,4,3,4,3,4,4,
MAR-10422,South America,Chile,Logistics-Trucking,On-site,Female,33.4,9.4,Mid,4,3,4,4,3,4,3,3,5,4,3,4,3,3,3,4,4,3,4,3,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-10423,South America,Colombia,Logistics-Trucking,On-site,Male,41.7,17.7,Junior,3,4,4,4,4,4,4,4,2,5,4,3,3,4,4,4,4,3,3,4,
MAR-10424,South America,Colombia,Sales/Customer Service,Remote,Female,42.2,12.2,Mid,3,4,2,3,4,4,3,3,3,4,4,3,4,4,3,2,4,5,2,3,
MAR-10425,North America,Mexico,Operations-Ports,On-site,Female,50.5,20.5,Mid,3,3,4,4,3,4,3,3,3,2,4,5,4,5,3,3,4,5,4,4,
MAR-10426,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,27.1,3.1,Mid,3,4,3,2,1,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2,
MAR-10427,Central America,Honduras,Maritime-Crew,Offshore/Vessel,Female,37.8,14.8,Senior,3,3,3,3,3,3,3,5,3,4,4,4,4,3,2,3,4,5,4,3,
MAR-10428,South America,Brazil,Operations-Ports,On-site,Non-binary,48.3,23.3,Senior,4,3,3,4,4,2,3,5,3,5,4,4,4,5,3,3,3,4,3,3,
MAR-10429,North America,Canada,Sales/Customer Service,On-site,Male,26.7,2.7,Mid,4,4,3,4,3,2,3,3,3,3,3,3,1,3,3,4,2,3,5,4,
MAR-10430,North America,Mexico,Sales/Customer Service,Remote,Male,29.9,6.9,Mid,2,4,3,3,3,4,4,3,4,2,3,3,3,3,4,3,3,4,4,3,
MAR-10431,North America,Canada,Operations-Ports,On-site,Female,29.2,7.2,Senior,4,4,3,3,4,3,5,2,3,3,5,2,3,3,4,3,3,1,3,3,
MAR-10432,North America,USA,Logistics-Trucking,On-site,Female,40.5,16.5,Junior,4,4,3,4,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,3,
MAR-10433,North America,Mexico,Sales/Customer Service,On-site,Male,48.6,19.6,Mid,4,5,3,2,4,3,3,4,3,3,3,4,4,3,3,3,3,2,4,4,
MAR-10434,Central America,Costa Rica,Sales/Customer Service,On-site,Female,43.2,16.2,Junior,3,4,4,4,4,1,3,4,3,3,4,3,5,5,3,3,1,3,2,4,
MAR-10435,North America,USA,Maritime-Crew,Offshore/Vessel,Male,35.5,11.5,Junior,4,4,4,3,3,4,2,4,3,4,3,3,3,3,3,4,4,3,4,2,
MAR-10436,North America,Mexico,Operations-Ports,On-site,Female,33.6,6.6,Mid,2,3,3,4,3,3,3,4,3,3,2,3,4,3,2,4,3,4,4,3,
MAR-10437,North America,Mexico,Logistics-Trucking,On-site,Female,53.3,23.3,Junior,2,5,4,3,4,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4,
MAR-10438,Central America,Honduras,HR,On-site,Male,26.9,4.9,Executive,4,3,2,2,3,2,4,4,3,2,2,4,5,3,3,3,3,4,3,3,
MAR-10439,North America,Mexico,Operations-Ports,On-site,Male,44.3,19.3,Mid,4,3,4,3,4,3,4,3,3,3,3,4,3,3,2,2,4,3,4,3,
MAR-10440,South America,Brazil,IT,Remote,Female,33.3,4.3,Mid,3,4,4,2,4,4,5,4,2,4,2,4,4,4,4,4,4,4,4,3,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-10441,North America,USA,Operations-Ports,On-site,Male,37.9,10.9,Mid,4,4,3,3,4,5,3,3,4,4,3,5,4,4,4,3,3,3,3,2,
MAR-10442,North America,USA,Operations-Ports,On-site,Female,32.9,7.9,Junior,4,4,3,3,4,3,4,4,2,4,2,3,3,4,3,2,3,3,2,4,
MAR-10443,South America,Brazil,Logistics-Trucking,On-site,Female,35.5,7.5,Senior,2,3,3,2,4,4,3,2,2,4,3,4,1,3,4,2,3,4,3,1,
MAR-10444,Central America,Honduras,Logistics-Trucking,On-site,Male,31.0,8.0,Mid,4,4,3,3,5,3,4,4,3,3,4,5,2,4,3,3,4,2,3,3,
MAR-10445,South America,Colombia,Operations-Ports,On-site,Female,42.7,20.7,Junior,3,3,3,5,4,4,3,3,5,3,3,4,3,4,3,4,4,4,3,3,
MAR-10446,North America,USA,Maritime-Crew,On-site,Female,36.2,6.2,Mid,5,2,2,4,3,4,4,3,3,2,4,2,3,3,4,3,4,4,3,2,
MAR-10447,North America,Mexico,Operations-Ports,On-site,Male,28.0,6.0,Junior,4,4,4,4,3,4,3,3,3,3,4,1,3,3,4,4,2,4,4,3,"Work schedules could be more predictable, especially during high-season port congestion. Recognition programs exist but feel inconsistent across departments. Better inter-regional communication would improve coordination."
MAR-10448,North America,Mexico,HR,On-site,Male,30.6,8.6,Senior,2,3,4,5,3,5,2,3,3,4,4,4,2,4,3,2,2,4,3,3,
MAR-10449,South America,Colombia,Logistics-Trucking,On-site,Male,42.4,16.4,Mid,3,4,3,2,5,4,3,3,4,3,4,2,4,3,3,5,3,4,2,3,
MAR-10450,South America,Brazil,Logistics-Trucking,Offshore/Vessel,Female,39.1,14.1,Mid,4,4,2,4,4,4,3,2,3,3,4,1,3,4,4,4,2,2,4,3,
MAR-10451,North America,Mexico,Sales/Customer Service,Remote,Male,34.9,10.9,Mid,3,3,3,3,4,5,4,3,2,2,4,3,3,4,3,3,3,3,3,3,
MAR-10452,North America,USA,Operations-Ports,On-site,Male,49.5,23.5,Senior,4,4,5,4,4,2,4,3,4,4,3,5,5,5,4,5,2,4,3,3,
MAR-10453,South America,Colombia,Operations-Ports,On-site,Female,27.7,4.7,Mid,4,4,3,3,3,3,4,5,4,3,2,5,3,4,4,3,5,3,3,4,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-10454,South America,Chile,Maritime-Crew,Offshore/Vessel,Male,29.4,3.4,Mid,4,4,4,4,1,3,4,5,2,3,4,3,3,4,3,3,3,3,3,1,
MAR-10455,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,29.8,4.8,Junior,3,3,3,5,2,4,3,4,2,2,3,2,4,2,3,2,3,4,3,3,
MAR-10456,South America,Argentina,HR,On-site,Male,41.4,15.4,Mid,4,4,3,4,3,3,4,2,4,3,4,4,4,4,4,3,2,1,3,3,
MAR-10457,North America,Mexico,IT,On-site,Male,48.8,19.8,Senior,4,2,3,4,3,3,3,2,4,5,3,3,3,4,2,3,3,3,3,2,
MAR-10458,Central America,Costa Rica,Sales/Customer Service,On-site,Male,44.8,18.8,Mid,4,4,2,4,4,3,3,3,3,4,3,3,3,4,4,4,3,5,3,4,
MAR-10459,South America,Chile,Maritime-Crew,Offshore/Vessel,Non-binary,52.8,22.8,Mid,3,4,4,3,3,3,3,4,4,4,3,3,4,3,5,4,3,4,3,3,
MAR-10460,North America,USA,Logistics-Trucking,On-site,Male,47.4,18.4,Junior,2,3,4,4,3,2,4,3,3,4,3,2,3,4,2,3,2,5,5,3,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-10461,Central America,Costa Rica,Operations-Ports,On-site,Male,55.0,25.0,Senior,4,3,3,5,3,3,3,4,1,3,3,3,4,5,2,5,2,4,4,3,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-10462,North America,Canada,Maritime-Crew,Offshore/Vessel,Female,42.0,14.0,Mid,3,3,4,3,2,3,3,4,3,3,4,3,5,1,3,3,4,4,3,3,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-10463,North America,USA,Operations-Ports,On-site,Male,54.9,24.9,Senior,3,4,2,4,3,3,3,3,4,5,4,3,4,4,4,3,3,4,2,3,
MAR-10464,South America,Argentina,Maritime-Crew,On-site,Male,39.7,13.7,Mid,4,3,4,2,3,2,2,5,3,3,3,3,3,3,3,4,3,3,2,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-10465,Central America,Panama,HR,On-site,Female,26.5,2.5,Mid,3,2,4,2,4,3,3,3,4,3,3,5,2,2,2,4,3,4,3,3,
MAR-10466,South America,Chile,Logistics-Trucking,On-site,Female,45.2,20.2,Mid,3,3,4,3,3,3,3,3,3,2,3,3,3,4,3,4,3,3,4,2,
MAR-10467,South America,Peru,Sales/Customer Service,On-site,Female,45.2,22.2,Junior,4,2,2,3,5,4,4,4,2,4,3,3,4,4,2,2,3,3,3,4,
MAR-10468,South America,Peru,IT,Remote,Female,34.5,11.5,Senior,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,3,3,3,4,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-10469,South America,Colombia,Logistics-Trucking,On-site,Female,27.1,4.1,Executive,3,3,5,3,2,2,4,4,3,4,4,1,3,4,3,4,3,3,5,4,
MAR-10470,South America,Peru,Operations-Ports,On-site,Female,46.5,23.5,Senior,4,4,4,3,4,3,4,3,4,3,3,5,3,5,3,3,5,3,3,3,
MAR-10471,South America,Peru,Maritime-Crew,Offshore/Vessel,Male,44.6,22.6,Mid,3,4,3,4,1,2,3,3,4,2,3,4,3,2,4,3,3,3,4,3,
MAR-10472,South America,Chile,Sales/Customer Service,On-site,Male,31.9,6.9,Mid,3,3,3,4,3,5,3,3,3,2,3,3,3,3,3,3,3,3,4,4,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-10473,South America,Argentina,HR,Remote,Female,30.7,4.7,Junior,3,2,3,3,4,4,3,3,3,3,4,2,5,4,3,4,3,4,3,5,
MAR-10474,South America,Colombia,Operations-Ports,On-site,Male,30.8,2.8,Executive,4,4,3,5,2,4,3,2,3,2,4,3,3,4,4,3,2,3,5,3,
MAR-10475,South America,Brazil,Operations-Ports,On-site,Female,32.9,5.9,Senior,3,3,3,2,3,4,3,3,1,3,2,3,1,3,3,4,3,5,4,1,
MAR-10476,Central America,Panama,Maritime-Crew,Offshore/Vessel,Female,43.7,20.7,Mid,2,3,3,5,2,4,3,4,3,4,4,3,5,3,3,1,4,3,3,2,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-10477,South America,Chile,IT,On-site,Male,42.8,14.8,Senior,3,3,4,4,4,4,3,2,4,3,4,2,3,2,3,5,3,4,5,4,
MAR-10478,Central America,Honduras,IT,On-site,Male,38.3,12.3,Senior,3,3,3,3,3,4,4,2,3,3,4,4,5,3,3,4,3,3,3,2,
MAR-10479,Central America,Guatemala,Operations-Ports,On-site,Female,44.5,22.5,Mid,3,3,4,3,3,3,2,3,4,3,4,2,4,4,4,4,4,4,3,4,
MAR-10480,South America,Brazil,Logistics-Trucking,On-site,Male,30.9,8.9,Junior,3,3,4,2,4,3,4,3,3,4,3,3,4,3,3,3,5,3,3,2,
MAR-10481,South America,Peru,HR,On-site,Male,37.9,11.9,Executive,3,4,4,3,4,4,4,4,4,3,2,4,4,4,4,5,4,4,2,4,Leadership communicates openly about company direction and challenges. Compensation feels fair given my experience and contributions. I appreciate the flexibility offered for administrative staff.
MAR-10482,South America,Peru,Operations-Ports,On-site,Male,46.9,23.9,Senior,3,4,3,4,3,4,1,4,4,5,4,5,4,4,3,3,3,3,3,4,Training programs are well-structured and directly applicable to my daily tasks. I see a clear path for career advancement. The team culture here is one of the best I have experienced.
MAR-10483,South America,Peru,Operations-Ports,On-site,Male,36.3,7.3,Junior,3,3,3,4,4,3,2,4,2,4,5,5,4,4,4,2,3,4,3,4,
MAR-10484,Central America,Honduras,Sales/Customer Service,Remote,Male,41.5,17.5,Mid,3,3,3,3,3,3,3,4,4,4,3,2,4,5,4,3,4,4,2,4,
MAR-10485,Central America,Guatemala,Logistics-Trucking,Remote,Female,28.6,4.6,Mid,3,3,3,4,3,2,4,2,3,4,4,4,4,5,3,4,3,4,3,5,
MAR-10486,North America,Canada,Maritime-Crew,Offshore/Vessel,Male,43.1,14.1,Junior,3,4,4,1,2,4,4,4,1,3,1,4,1,3,4,4,2,3,4,1,
MAR-10487,Central America,Costa Rica,Sales/Customer Service,Remote,Male,43.4,21.4,Mid,4,3,2,4,3,2,3,4,3,5,3,3,3,4,4,2,5,3,3,4,
MAR-10488,South America,Peru,Logistics-Trucking,On-site,Male,29.8,7.8,Mid,5,4,3,4,2,4,2,3,3,4,3,5,4,4,3,5,3,5,5,4,
MAR-10489,South America,Peru,Logistics-Trucking,Offshore/Vessel,Female,32.8,4.8,Mid,4,1,3,4,4,3,3,2,4,2,4,4,3,4,3,4,3,4,2,2,
MAR-10490,North America,Canada,Operations-Ports,On-site,Male,43.9,21.9,Senior,3,3,4,3,5,3,4,4,4,4,4,4,2,3,2,3,4,3,4,3,
MAR-10491,South America,Colombia,Logistics-Trucking,Remote,Male,32.9,4.9,Junior,3,2,4,2,4,2,3,4,4,2,3,2,2,3,3,4,4,3,3,3,
MAR-10492,North America,Canada,Operations-Ports,On-site,Male,47.7,22.7,Junior,3,2,3,3,3,5,2,3,2,3,3,4,3,4,2,2,3,3,3,4,
MAR-10493,North America,Mexico,Logistics-Trucking,Remote,Male,47.2,18.2,Mid,3,3,2,4,3,3,4,3,3,3,4,3,3,4,3,3,2,4,3,4,
MAR-10494,Central America,Panama,Operations-Ports,On-site,Non-binary,26.7,4.7,Mid,4,2,3,4,4,3,2,4,4,3,3,3,4,3,3,2,3,2,3,4,The company's environmental initiatives are something I genuinely believe in. My colleagues are collaborative and professional. I feel secure in my position and motivated to grow here.
MAR-10495,North America,Mexico,Sales/Customer Service,Remote,Male,52.5,22.5,Mid,5,4,3,3,4,2,3,4,3,3,3,4,3,4,4,5,3,3,4,3,
MAR-10496,Central America,Costa Rica,Sales/Customer Service,On-site,Female,36.5,6.5,Junior,2,4,4,4,3,2,3,4,3,3,3,3,4,4,3,3,2,4,3,5,
MAR-10497,Central America,Guatemala,Maritime-Crew,Offshore/Vessel,Male,33.8,6.8,Junior,5,5,3,4,3,4,3,5,3,3,2,4,3,3,4,4,3,4,3,2,
MAR-10498,North America,USA,Maritime-Crew,Offshore/Vessel,Female,42.0,19.0,Senior,4,3,2,3,2,3,2,4,4,3,3,4,4,4,2,5,4,5,3,2,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-10499,South America,Peru,Sales/Customer Service,On-site,Female,42.6,15.6,Mid,3,3,4,4,3,3,4,3,3,4,4,4,3,2,3,3,3,3,3,3,
MAR-10500,South America,Argentina,Operations-Ports,On-site,Male,49.8,20.8,Junior,3,4,3,3,4,4,4,4,4,4,4,2,3,4,4,5,3,3,4,3,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-10501,South America,Brazil,IT,Remote,Female,40.2,10.2,Executive,4,4,2,3,5,3,4,1,2,4,4,3,4,4,4,3,4,4,3,3,
MAR-10502,South America,Brazil,Maritime-Crew,Offshore/Vessel,Female,44.3,18.3,Senior,3,4,3,3,3,3,3,3,3,4,4,4,4,5,3,2,3,3,3,3,There are opportunities here but navigating them requires initiative. Safety culture is solid in my area; I cannot speak for all ports. Compensation is acceptable though not leading for the industry.
MAR-10503,North America,USA,Operations-Ports,On-site,Non-binary,44.0,14.0,Junior,4,4,4,5,3,2,4,2,3,4,3,3,3,3,4,3,3,3,3,4,
MAR-10504,South America,Brazil,Logistics-Trucking,On-site,Male,39.2,13.2,Senior,4,3,2,4,3,4,3,3,4,5,4,3,4,2,2,2,5,4,4,3,"My direct manager is supportive, though upper leadership feels distant from daily operational realities. Training quality varies depending on location. Job security feels reasonable given current freight market conditions."
MAR-10505,South America,Chile,HR,Remote,Female,38.9,15.9,Mid,2,3,5,3,3,2,4,3,2,3,3,3,4,4,3,3,4,3,5,3,
MAR-10506,South America,Chile,HR,On-site,Female,46.8,22.8,Mid,3,3,3,1,4,2,4,2,1,4,3,3,2,3,3,3,4,3,5,2,
MAR-10507,Central America,Guatemala,Maritime-Crew,Offshore/Vessel,Female,39.9,15.9,Junior,3,3,3,4,1,2,3,5,4,4,4,3,4,3,3,4,3,3,3,3,
MAR-10508,South America,Colombia,Operations-Ports,On-site,Male,38.9,13.9,Executive,4,4,4,3,3,3,3,5,4,4,3,4,4,4,4,4,4,4,3,4,
MAR-10509,North America,USA,Maritime-Crew,Offshore/Vessel,Female,51.6,24.6,Junior,3,3,3,2,3,2,3,4,3,3,3,3,3,3,4,2,3,3,4,2,Workload distribution is inequitable across teams and it is rarely addressed by management. Recognition is reserved for high-visibility projects and overlooked for consistent daily performance. I am actively looking for other opportunities.
MAR-10510,North America,USA,Operations-Ports,Offshore/Vessel,Male,50.8,20.8,Junior,3,3,4,4,3,3,4,3,3,3,3,5,3,4,3,4,4,3,3,3,
MAR-10511,North America,Mexico,Operations-Ports,On-site,Female,27.8,0.8,Mid,3,4,3,2,5,3,3,5,3,3,3,2,3,4,3,3,3,2,4,4,
MAR-10512,Central America,Guatemala,Maritime-Crew,Offshore/Vessel,Male,34.3,6.3,Mid,5,3,3,3,1,4,3,4,2,4,4,3,4,4,3,3,4,4,4,3,
MAR-10513,South America,Chile,Maritime-Crew,Offshore/Vessel,Male,36.2,11.2,Junior,3,3,3,3,3,2,3,4,2,4,3,3,5,4,4,4,3,5,4,2,
MAR-10514,South America,Peru,Operations-Ports,On-site,Female,38.3,11.3,Senior,2,4,3,2,4,3,4,4,3,4,3,3,3,4,4,4,5,3,1,4,
MAR-10515,Central America,Guatemala,Operations-Ports,On-site,Female,45.9,23.9,Mid,3,3,3,3,4,3,4,4,3,3,4,4,4,4,3,4,3,3,3,3,Management is well-intentioned but communication about strategic changes can lag. Benefits are competitive. I would recommend this company to others with realistic expectations about the industry pace.
MAR-10516,North America,USA,Logistics-Trucking,Remote,Male,32.9,7.9,Senior,4,4,2,3,3,4,3,3,2,4,3,3,3,4,4,3,4,3,4,4,
MAR-10517,North America,Canada,Logistics-Trucking,On-site,Male,53.3,24.3,Junior,3,3,4,4,4,3,4,3,3,3,5,4,5,5,4,3,3,4,3,4,
